interactive,unused-javascript,total-byte-weight,resource_image_bytes,resource_font_bytes,unused-css-rules,unused-javascript_savings_bytes,resource_third-party_bytes,category,strategy
19700.55419778657,1350.0,20302378.0,3440306.0,440916.0,160.0,1931959.0,7365298.0,Retail & Ecommerce,desktop
18809.64272584961,1320.0,19869024.0,3016233.0,439951.0,80.0,1932042.0,6946046.0,Retail & Ecommerce,desktop
17606.948921759387,680.0,19687600.0,2592844.0,440601.0,80.0,1427812.0,6770765.0,Retail & Ecommerce,desktop
16596.81688762688,1080.0,19828576.0,2965944.0,440927.0,240.0,1931521.0,6873808.0,Retail & Ecommerce,desktop
18427.194923800824,1240.0,20359328.0,3497965.0,440895.0,120.0,1924887.0,7424326.0,Retail & Ecommerce,desktop
17227.3357552772,40.0,20810500.0,3290550.0,440916.0,40.0,1883507.0,7670791.0,Retail & Ecommerce,desktop
18856.64271408994,1120.0,20613190.0,3545267.0,440572.0,160.0,1516722.0,7545734.0,Retail & Ecommerce,desktop
13216.046277026551,80.0,29414735.0,19783471.0,604285.0,0.0,2347332.0,27624055.0,Retail & Ecommerce,desktop
12554.340624697868,410.0,11934007.0,49718.0,820075.0,0.0,3077106.0,10545037.0,Retail & Ecommerce,desktop
12418.92866641075,90.0,34910829.0,6930064.0,560516.0,0.0,2295165.0,33531039.0,Retail & Ecommerce,desktop
13066.315211899888,40.0,12975287.0,3498003.0,560512.0,0.0,2312985.0,11550622.0,Retail & Ecommerce,desktop
4303.317207100748,0.0,3437386.0,781513.0,601636.0,0.0,742023.0,1071443.0,Retail & Ecommerce,desktop
3837.222527090696,80.0,2962644.0,202895.0,601638.0,0.0,760710.0,1072768.0,Retail & Ecommerce,desktop
5585.639102359789,0.0,7532374.0,4533934.0,601632.0,0.0,758063.0,1072118.0,Retail & Ecommerce,desktop
4130.964904952221,400.0,2942260.0,128446.0,616304.0,0.0,742484.0,1242260.0,Retail & Ecommerce,desktop
3740.9138789262215,80.0,3519624.0,498702.0,637560.0,0.0,759025.0,1071334.0,Retail & Ecommerce,desktop
3591.486902833835,160.0,2761748.0,110978.0,601706.0,0.0,702600.0,1072479.0,Retail & Ecommerce,desktop
4630.056401143787,280.0,3199460.0,284112.0,616245.0,0.0,774629.0,1335130.0,Retail & Ecommerce,desktop
4554.006934882731,270.0,3114893.0,162211.0,652065.0,0.0,776909.0,1332266.0,Retail & Ecommerce,desktop
4086.408981657991,360.0,3244962.0,292568.0,652102.0,0.0,776126.0,1335380.0,Retail & Ecommerce,desktop
3954.997978137537,480.0,3905956.0,1055966.0,359346.0,120.0,850004.0,1335787.0,Retail & Ecommerce,desktop
9328.439473969502,810.0,10348880.0,423251.0,442797.0,160.0,3726185.0,7873260.0,Retail & Ecommerce,desktop
3427.520326829822,290.0,2943991.0,229427.0,229916.0,160.0,825258.0,1199678.0,Retail & Ecommerce,desktop
5621.131084751585,760.0,9081420.0,6314818.0,263480.0,120.0,843357.0,1242481.0,Retail & Ecommerce,desktop
3419.0292998143696,760.0,2817725.0,23295.0,310472.0,120.0,851181.0,1286675.0,Retail & Ecommerce,desktop
4782.327906495557,80.0,3174824.0,445699.0,229917.0,80.0,847000.0,1206291.0,Retail & Ecommerce,desktop
3980.503700371321,200.0,2959875.0,236655.0,229917.0,120.0,842772.0,1208407.0,Retail & Ecommerce,desktop
3824.028969775176,840.0,3255475.0,537627.0,229916.0,80.0,849131.0,1206233.0,Retail & Ecommerce,desktop
3786.056147337118,400.0,2979039.0,256251.0,229916.0,120.0,849444.0,1206111.0,Retail & Ecommerce,desktop
4257.028961078513,440.0,3848004.0,1021584.0,205333.0,40.0,846997.0,1321010.0,Retail & Ecommerce,desktop
10998.655631665237,0.0,11687269.0,3553162.0,182923.0,0.0,1897879.0,11373240.0,Retail & Ecommerce,desktop
10412.332521217682,320.0,9856347.0,1768334.0,167738.0,0.0,1910179.0,9584598.0,Retail & Ecommerce,desktop
9325.698977729193,290.0,9735136.0,1626058.0,167745.0,0.0,1902599.0,9441286.0,Retail & Ecommerce,desktop
9320.9586876561,290.0,9485711.0,1373528.0,167793.0,0.0,1900549.0,9188288.0,Retail & Ecommerce,desktop
9716.26061983803,40.0,9546638.0,1516425.0,183041.0,0.0,1907934.0,9325888.0,Retail & Ecommerce,desktop
9408.201174649974,950.0,24706431.0,690290.0,211197.0,40.0,2046209.0,24477921.0,Retail & Ecommerce,desktop
9519.148263490875,0.0,11218809.0,1148606.0,167701.0,0.0,1898384.0,11032358.0,Retail & Ecommerce,desktop
10527.400538751965,290.0,10025839.0,1917534.0,167710.0,0.0,1906680.0,9734593.0,Retail & Ecommerce,desktop
12762.590058972208,870.0,30954961.0,601574.0,211197.0,0.0,2044469.0,30721713.0,Retail & Ecommerce,desktop
9523.64420978538,290.0,10910233.0,2854068.0,167790.0,0.0,1899906.0,10666699.0,Retail & Ecommerce,desktop
6768.657483940957,440.0,10580777.0,7204156.0,208146.0,0.0,1101843.0,9445821.0,Retail & Ecommerce,desktop
6186.878937338248,270.0,4422968.0,894382.0,296149.0,0.0,1146476.0,2270173.0,Retail & Ecommerce,desktop
6012.4532397874045,280.0,4685718.0,1184741.0,208146.0,40.0,1085474.0,3512361.0,Retail & Ecommerce,desktop
7482.011498397247,160.0,6366484.0,2822652.0,208146.0,0.0,1086514.0,5176959.0,Retail & Ecommerce,desktop
5617.608142396464,400.0,32127423.0,12909466.0,208146.0,0.0,1070811.0,30965798.0,Retail & Ecommerce,desktop
6686.313950391712,240.0,20112518.0,16699139.0,208146.0,0.0,1078376.0,18943607.0,Retail & Ecommerce,desktop
5472.956131797184,360.0,3535136.0,79339.0,296149.0,40.0,1128317.0,2240453.0,Retail & Ecommerce,desktop
6433.968665534785,220.0,23138679.0,2086223.0,208146.0,0.0,1070768.0,21950718.0,Retail & Ecommerce,desktop
6268.364157478554,200.0,4690570.0,1061167.0,208146.0,0.0,1064734.0,3504130.0,Retail & Ecommerce,desktop
3523.9502005790664,200.0,16945696.0,753705.0,79566.0,50.0,500935.0,15429040.0,Retail & Ecommerce,desktop
3509.0878746417184,140.0,2366239.0,624861.0,79566.0,0.0,505121.0,902601.0,Retail & Ecommerce,desktop
3283.0336666539306,160.0,1721131.0,0.0,79566.0,0.0,540661.0,334681.0,Retail & Ecommerce,desktop
3231.1068280791,220.0,1716341.0,0.0,79566.0,0.0,518940.0,325554.0,Retail & Ecommerce,desktop
3290.293323250707,190.0,1794707.0,92589.0,79566.0,40.0,523182.0,411409.0,Retail & Ecommerce,desktop
4181.461009463766,90.0,2151079.0,517941.0,79566.0,0.0,421840.0,851232.0,Retail & Ecommerce,desktop
4019.818779295407,140.0,6497752.0,757501.0,79566.0,40.0,412427.0,5077232.0,Retail & Ecommerce,desktop
4352.855337737406,120.0,7324407.0,770931.0,79566.0,0.0,419736.0,5913316.0,Retail & Ecommerce,desktop
3676.8523695460135,120.0,8924389.0,903574.0,79566.0,40.0,417909.0,7506873.0,Retail & Ecommerce,desktop
11252.5263305383,990.0,22766633.0,8391128.0,1271021.0,0.0,765083.0,22176633.0,Retail & Ecommerce,desktop
23804.15742488929,120.0,1113601.0,67973.0,152784.0,0.0,146270.0,203016.0,Retail & Ecommerce,desktop
1617.8370438648094,120.0,1065951.0,620.0,190968.0,0.0,170877.0,178493.0,Retail & Ecommerce,desktop
1863.090459793928,230.0,1109020.0,620.0,222242.0,0.0,173421.0,178534.0,Retail & Ecommerce,desktop
2157.690532332935,280.0,1140904.0,620.0,253546.0,0.0,172683.0,178543.0,Retail & Ecommerce,desktop
1668.4937268223962,120.0,1078372.0,620.0,190966.0,0.0,173185.0,178758.0,Retail & Ecommerce,desktop
2085.3673947449734,70.0,1477141.0,87066.0,152782.0,0.0,149279.0,178484.0,Retail & Ecommerce,desktop
2060.9866103541463,220.0,1108778.0,620.0,222240.0,0.0,173083.0,178536.0,Retail & Ecommerce,desktop
2051.406654636845,140.0,1109549.0,620.0,222240.0,0.0,172837.0,178521.0,Retail & Ecommerce,desktop
1858.6323996535248,220.0,1108948.0,620.0,222241.0,0.0,172598.0,178542.0,Retail & Ecommerce,desktop
1908.927717612475,180.0,1141219.0,620.0,253547.0,0.0,171003.0,178545.0,Retail & Ecommerce,desktop
6800.170522796219,120.0,120527526.0,3468650.0,297856.0,40.0,719715.0,5782647.0,Retail & Ecommerce,desktop
7030.15935219327,130.0,7268318.0,2812087.0,297860.0,40.0,700602.0,5139959.0,Retail & Ecommerce,desktop
8069.886836517951,120.0,9218294.0,4675924.0,297860.0,40.0,735488.0,7096257.0,Retail & Ecommerce,desktop
20514.4,130.0,8631368.0,4157673.0,297842.0,40.0,716669.0,6474717.0,Retail & Ecommerce,desktop
10750.207910127556,120.0,62551849.0,2760679.0,383605.0,40.0,2655486.0,10296720.0,Retail & Ecommerce,desktop
9186.091023665613,970.0,22361631.0,4858378.0,368802.0,0.0,1801065.0,9291444.0,Retail & Ecommerce,desktop
5998.311804129609,120.0,7162654.0,2645856.0,297858.0,40.0,737313.0,5062027.0,Retail & Ecommerce,desktop
8467.85,130.0,7605291.0,3065706.0,297850.0,0.0,702715.0,5405616.0,Retail & Ecommerce,desktop
5943.951999506731,130.0,23947629.0,2226180.0,297856.0,40.0,838346.0,4785778.0,Retail & Ecommerce,desktop
7985.946708499689,560.0,13132542.0,3261994.0,176393.0,220.0,1304655.0,4273286.0,Retail & Ecommerce,desktop
5466.328351591805,160.0,6001945.0,2466505.0,140919.0,80.0,807373.0,3466871.0,Retail & Ecommerce,desktop
11606.79508713375,990.0,13493204.0,4751844.0,365830.0,80.0,3852556.0,8944180.0,Retail & Ecommerce,desktop
11054.225778288934,1250.0,12747544.0,3952916.0,365853.0,0.0,3770052.0,8809860.0,Retail & Ecommerce,desktop
8883.792574184074,170.0,11339798.0,4619618.0,294876.0,170.0,2110612.0,6964308.0,Retail & Ecommerce,desktop
5901.866575394208,140.0,6374719.0,2708453.0,188433.0,160.0,922766.0,3543060.0,Retail & Ecommerce,desktop
4422.833732317446,40.0,5627250.0,2218708.0,140941.0,0.0,807514.0,3351238.0,Retail & Ecommerce,desktop
5606.245660126497,200.0,7266939.0,3590300.0,188416.0,120.0,918828.0,3581968.0,Retail & Ecommerce,desktop
5653.745534920736,150.0,7899602.0,4198739.0,188437.0,110.0,894804.0,3901834.0,Retail & Ecommerce,desktop
6280.70269550643,320.0,38625888.0,1083995.0,139592.0,80.0,1557092.0,35303653.0,Retail & Ecommerce,desktop
6544.29463594839,770.0,6387565.0,1078819.0,172155.0,40.0,1656436.0,3089961.0,Retail & Ecommerce,desktop
8789.869327727421,840.0,15585751.0,9616645.0,247022.0,0.0,1470854.0,3350641.0,Retail & Ecommerce,desktop
8541.682177966795,1740.0,9256189.0,3577942.0,139574.0,160.0,1622461.0,3404012.0,Retail & Ecommerce,desktop
7802.047113620949,1250.0,13451846.0,7548497.0,246995.0,90.0,1587799.0,3490705.0,Retail & Ecommerce,desktop
6826.658869715527,280.0,6680131.0,1252416.0,139586.0,40.0,1558609.0,2991061.0,Retail & Ecommerce,desktop
10223.162765230443,1220.0,12758455.0,6783531.0,246971.0,160.0,1583593.0,3482969.0,Retail & Ecommerce,desktop
6259.996784404142,640.0,6088137.0,1056803.0,172158.0,120.0,1537227.0,2908480.0,Retail & Ecommerce,desktop
7949.303475902021,1400.0,22679731.0,8002055.0,214437.0,160.0,1610923.0,12065404.0,Retail & Ecommerce,desktop
6228.531924546605,40.0,10480309.0,6641991.0,73349.0,0.0,801987.0,3513061.0,Retail & Ecommerce,desktop
7567.601226288449,200.0,15157018.0,12122044.0,73362.0,0.0,586099.0,3305821.0,Retail & Ecommerce,desktop
4697.37066421573,250.0,6506658.0,2612000.0,73343.0,0.0,789597.0,4214235.0,Retail & Ecommerce,desktop
5353.782140838635,330.0,8803371.0,4707700.0,73336.0,0.0,878203.0,3696019.0,Retail & Ecommerce,desktop
5510.635540030782,250.0,8850693.0,4778972.0,73337.0,0.0,879646.0,3684314.0,Retail & Ecommerce,desktop
5681.703274586457,200.0,15186390.0,12122087.0,73348.0,0.0,610327.0,3327988.0,Retail & Ecommerce,desktop
6650.027784066218,870.0,7838888.0,4413801.0,73354.0,0.0,913080.0,3678429.0,Retail & Ecommerce,desktop
5694.877315686037,240.0,7855891.0,4122781.0,73357.0,0.0,658166.0,3364641.0,Retail & Ecommerce,desktop
4831.387113236561,120.0,6306968.0,2491854.0,73345.0,0.0,824044.0,4517884.0,Retail & Ecommerce,desktop
5613.424098020747,160.0,8410774.0,4385399.0,73349.0,0.0,869426.0,3652690.0,Retail & Ecommerce,desktop
17318.65371743823,620.0,34777037.0,24089263.0,318045.0,210.0,1257270.0,1229793.0,Retail & Ecommerce,desktop
2708.91673990155,0.0,3298632.0,2527269.0,98092.0,210.0,80018.0,223116.0,Retail & Ecommerce,desktop
2089.989843071984,0.0,3332020.0,2527259.0,98092.0,200.0,80454.0,255969.0,Retail & Ecommerce,desktop
6639.001659167583,720.0,8425117.0,3630447.0,318030.0,200.0,1046860.0,708971.0,Retail & Ecommerce,desktop
1628.62758886152,0.0,3330471.0,2527227.0,98092.0,170.0,80454.0,255863.0,Retail & Ecommerce,desktop
1724.402774333797,0.0,3331102.0,2527217.0,98090.0,200.0,80454.0,255853.0,Retail & Ecommerce,desktop
2336.6538651932865,40.0,3331081.0,2527322.0,98091.0,210.0,80331.0,255635.0,Retail & Ecommerce,desktop
2666.364940113042,40.0,3330944.0,2527208.0,98094.0,180.0,80454.0,255806.0,Retail & Ecommerce,desktop
16746.962324637854,3620.0,16940510.0,8366010.0,102374.0,80.0,2964245.0,7328505.0,Retail & Ecommerce,desktop
10658.475285053086,80.0,12041449.0,3070698.0,98530.0,0.0,3006420.0,8356255.0,Retail & Ecommerce,desktop
12751.276341731507,80.0,12695373.0,3798176.0,84279.0,80.0,3020363.0,8312632.0,Retail & Ecommerce,desktop
15122.06909003148,470.0,17309862.0,7868060.0,98530.0,0.0,3116797.0,8510739.0,Retail & Ecommerce,desktop
14214.015040138109,1560.0,14706191.0,5279274.0,98530.0,90.0,3084774.0,10100163.0,Retail & Ecommerce,desktop
11462.321352653587,2900.0,10139952.0,1685071.0,65972.0,0.0,3034703.0,6721497.0,Retail & Ecommerce,desktop
4660.957829638904,40.0,20218030.0,1564799.0,220162.0,0.0,579495.0,2051091.0,Retail & Ecommerce,desktop
4953.011028729473,40.0,4715717.0,637638.0,220159.0,0.0,582170.0,2047089.0,Retail & Ecommerce,desktop
5116.331085164868,40.0,7682576.0,3588701.0,230343.0,0.0,594640.0,2143353.0,Retail & Ecommerce,desktop
5782.747754697452,0.0,8203923.0,4158045.0,230331.0,70.0,595254.0,2111515.0,Retail & Ecommerce,desktop
4554.822547341438,0.0,4971452.0,637584.0,220150.0,0.0,696239.0,2231629.0,Retail & Ecommerce,desktop
7203.59383566977,40.0,8949569.0,4882230.0,230331.0,80.0,571831.0,2355326.0,Retail & Ecommerce,desktop
5746.825063925184,10.0,7767917.0,3541717.0,230376.0,0.0,569660.0,2114206.0,Retail & Ecommerce,desktop
5225.734691433963,0.0,6314473.0,2159619.0,220178.0,40.0,585592.0,2047506.0,Retail & Ecommerce,desktop
4740.066271107995,0.0,19776396.0,1125274.0,220170.0,40.0,578319.0,2057686.0,Retail & Ecommerce,desktop
6079.650993957186,200.0,9639507.0,5290502.0,148109.0,80.0,1468218.0,9246383.0,Retail & Ecommerce,desktop
2290.084536328773,280.0,10573691.0,8880366.0,31406.0,160.0,548584.0,1397193.0,Retail & Ecommerce,desktop
2636.010180671092,630.0,1797568.0,160810.0,15564.0,240.0,606407.0,1362004.0,Retail & Ecommerce,desktop
2699.988743921536,360.0,11664825.0,9417319.0,617469.0,280.0,539440.0,2042671.0,Retail & Ecommerce,desktop
2147.007918448192,340.0,1921927.0,281374.0,15571.0,240.0,603348.0,1372705.0,Retail & Ecommerce,desktop
3177.360549872001,570.0,2071997.0,161158.0,15571.0,170.0,676011.0,1636156.0,Retail & Ecommerce,desktop
3157.770858609133,470.0,1808669.0,165497.0,15571.0,190.0,605278.0,1373187.0,Retail & Ecommerce,desktop
3104.374036763333,390.0,2066400.0,161312.0,15571.0,240.0,676260.0,1630798.0,Retail & Ecommerce,desktop
3560.307466369288,280.0,2720938.0,232278.0,430343.0,230.0,772761.0,1880181.0,Retail & Ecommerce,desktop
3485.658234146985,740.0,2072970.0,161224.0,15572.0,170.0,676376.0,1637102.0,Retail & Ecommerce,desktop
5337.774750672137,240.0,6424028.0,2405684.0,756230.0,250.0,1610902.0,3943893.0,Retail & Ecommerce,desktop
2219.726219187085,80.0,1382176.0,212923.0,121475.0,80.0,390490.0,569787.0,Retail & Ecommerce,desktop
1891.4412804893943,170.0,1426943.0,33810.0,161477.0,80.0,460585.0,722266.0,Retail & Ecommerce,desktop
1963.679465141304,0.0,1502082.0,132018.0,161146.0,120.0,449480.0,724310.0,Retail & Ecommerce,desktop
2427.1730161164164,350.0,1795158.0,46631.0,161488.0,80.0,676170.0,1115692.0,Retail & Ecommerce,desktop
1898.7652885226616,0.0,2723211.0,1348833.0,161487.0,80.0,458812.0,723412.0,Retail & Ecommerce,desktop
1722.610230684444,40.0,3255829.0,1884667.0,161158.0,80.0,450805.0,722510.0,Retail & Ecommerce,desktop
1871.712815774213,200.0,1972330.0,579750.0,180194.0,80.0,459152.0,722491.0,Retail & Ecommerce,desktop
1768.6091408364168,80.0,2450777.0,1079921.0,161155.0,80.0,450209.0,720625.0,Retail & Ecommerce,desktop
1835.177679719462,80.0,2324747.0,955544.0,161158.0,120.0,450571.0,722997.0,Retail & Ecommerce,desktop
2566.6237200834976,160.0,6544582.0,5153457.0,180522.0,120.0,459130.0,722547.0,Retail & Ecommerce,desktop
839.2301637511414,0.0,786925.0,415873.0,58817.0,50.0,59962.0,223140.0,Retail & Ecommerce,desktop
4866.282927998811,0.0,32685234.0,5823057.0,0.0,0.0,627926.0,470469.0,Retail & Ecommerce,desktop
3322.0533884919846,40.0,1704228.0,250753.0,0.0,0.0,754961.0,472711.0,Retail & Ecommerce,desktop
3557.6387877990383,0.0,4107217.0,2855973.0,0.0,0.0,487157.0,468960.0,Retail & Ecommerce,desktop
2746.66097649961,40.0,2060257.0,579874.0,0.0,40.0,736446.0,475248.0,Retail & Ecommerce,desktop
2828.764227758016,40.0,1950911.0,449424.0,0.0,0.0,803266.0,477359.0,Retail & Ecommerce,desktop
3299.6543458896267,0.0,2508188.0,1011694.0,0.0,0.0,628286.0,476976.0,Retail & Ecommerce,desktop
6626.268107629797,0.0,6175257.0,744169.0,141920.0,0.0,3660828.0,4409740.0,Retail & Ecommerce,desktop
5501.008392524696,40.0,8086305.0,6531733.0,0.0,40.0,515345.0,509399.0,Retail & Ecommerce,desktop
2339.1206309193794,40.0,1289309.0,0.0,0.0,0.0,487157.0,468812.0,Retail & Ecommerce,desktop
6208.2189621968255,40.0,4030171.0,928249.0,201932.0,120.0,933154.0,3046851.0,Retail & Ecommerce,desktop
8805.830965453608,80.0,7000110.0,2157234.0,201600.0,120.0,1550231.0,6017303.0,Retail & Ecommerce,desktop
10318.939389527091,80.0,7012644.0,2163071.0,202267.0,160.0,1523720.0,6024851.0,Retail & Ecommerce,desktop
8952.97169377467,40.0,6948940.0,2157781.0,201603.0,80.0,1510968.0,5965139.0,Retail & Ecommerce,desktop
10536.641577215269,0.0,7002460.0,2157706.0,202799.0,80.0,1524112.0,6020440.0,Retail & Ecommerce,desktop
10114.016732475897,40.0,7020538.0,2170380.0,202269.0,120.0,1525442.0,6037726.0,Retail & Ecommerce,desktop
5207.346468979216,370.0,3454743.0,813852.0,271402.0,200.0,809331.0,879092.0,Retail & Ecommerce,desktop
2297.6318445618067,80.0,3113853.0,1159672.0,139192.0,40.0,182632.0,380721.0,Retail & Ecommerce,desktop
233.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,Retail & Ecommerce,desktop
231.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,Retail & Ecommerce,desktop
6395.777694105571,80.0,7169135.0,4502215.0,0.0,120.0,863509.0,6601488.0,Retail & Ecommerce,desktop
3278.5127598343915,0.0,1651425.0,75016.0,0.0,0.0,653166.0,1407606.0,Retail & Ecommerce,desktop
3146.25375335565,250.0,26667065.0,25615856.0,0.0,200.0,294092.0,758061.0,Retail & Ecommerce,desktop
5199.359570309121,0.0,2838472.0,545342.0,0.0,200.0,737857.0,2191797.0,Retail & Ecommerce,desktop
4973.680122667229,0.0,2497976.0,146410.0,0.0,0.0,972149.0,2103187.0,Retail & Ecommerce,desktop
4197.199956529849,100.0,2534900.0,146038.0,0.0,140.0,999972.0,2131620.0,Retail & Ecommerce,desktop
5140.12013986245,80.0,2968944.0,464016.0,0.0,120.0,874663.0,2420621.0,Retail & Ecommerce,desktop
6164.173185750257,70.0,3176595.0,583154.0,0.0,80.0,874580.0,2532319.0,Retail & Ecommerce,desktop
10454.980686472189,80.0,22151342.0,632009.0,245186.0,40.0,1735733.0,21169485.0,Retail & Ecommerce,desktop
6841.404193741211,0.0,11093462.0,8355869.0,511121.0,0.0,252990.0,527056.0,Retail & Ecommerce,desktop
2689.8018750419897,40.0,2822942.0,108638.0,511106.0,0.0,202107.0,525427.0,Retail & Ecommerce,desktop
4065.022420024569,40.0,4851963.0,1758984.0,576220.0,40.0,241753.0,720985.0,Retail & Ecommerce,desktop
3315.0543644872114,40.0,2966339.0,187085.0,511132.0,40.0,252078.0,523967.0,Retail & Ecommerce,desktop
3232.3917090221603,40.0,3001133.0,249563.0,511106.0,0.0,252029.0,523586.0,Retail & Ecommerce,desktop
2484.1271272645463,80.0,4443552.0,1397651.0,576267.0,40.0,241802.0,715099.0,Retail & Ecommerce,desktop
3067.287270239312,120.0,3327407.0,213882.0,576217.0,40.0,262575.0,707819.0,Retail & Ecommerce,desktop
2516.441348745261,40.0,2724073.0,108597.0,511134.0,40.0,202065.0,519937.0,Retail & Ecommerce,desktop
3174.60651610696,40.0,3233337.0,141202.0,576220.0,40.0,241637.0,720412.0,Retail & Ecommerce,desktop
3403.9629559070927,0.0,3250955.0,160537.0,576233.0,40.0,241799.0,719666.0,Retail & Ecommerce,desktop
1816.2897526162403,120.0,1704841.0,867352.0,108985.0,0.0,226197.0,502489.0,Retail & Ecommerce,desktop
1718.4530009926334,170.0,946931.0,119925.0,108989.0,10.0,224671.0,500375.0,Retail & Ecommerce,desktop
1682.0871840919158,120.0,1548373.0,678571.0,153483.0,0.0,227853.0,545756.0,Retail & Ecommerce,desktop
1501.2016122947712,160.0,841462.0,14454.0,108989.0,0.0,229223.0,499918.0,Retail & Ecommerce,desktop
1616.9985215095037,140.0,871227.0,50700.0,108995.0,0.0,228365.0,500215.0,Retail & Ecommerce,desktop
1774.6252922343488,100.0,1195271.0,343352.0,138775.0,0.0,229210.0,530808.0,Retail & Ecommerce,desktop
1882.537093696508,120.0,1671239.0,833553.0,108978.0,10.0,226519.0,500090.0,Retail & Ecommerce,desktop
1651.1008857262375,200.0,834347.0,15077.0,108975.0,0.0,228679.0,499821.0,Retail & Ecommerce,desktop
2074.648521242013,120.0,1706083.0,864717.0,108986.0,0.0,222431.0,500138.0,Retail & Ecommerce,desktop
1668.2035289673847,120.0,1674500.0,836778.0,108985.0,40.0,226655.0,500118.0,Retail & Ecommerce,desktop
814.0652858692561,80.0,337330.0,0.0,66538.0,0.0,112157.0,328399.0,"Travel, Tours & Lodging",desktop
2732.026205710103,40.0,2698710.0,903020.0,582750.0,40.0,214307.0,2347229.0,"Travel, Tours & Lodging",desktop
2625.066239906228,80.0,2699592.0,904012.0,582740.0,120.0,214242.0,2348166.0,"Travel, Tours & Lodging",desktop
17498.9,120.0,2708858.0,903526.0,582732.0,200.0,214242.0,2347656.0,"Travel, Tours & Lodging",desktop
3022.1222324865475,80.0,2699375.0,903537.0,582734.0,160.0,214241.0,2347692.0,"Travel, Tours & Lodging",desktop
3026.036901273366,80.0,2698985.0,903593.0,582736.0,160.0,214242.0,2347656.0,"Travel, Tours & Lodging",desktop
2973.517735285235,40.0,2697098.0,903561.0,582743.0,130.0,214307.0,2347276.0,"Travel, Tours & Lodging",desktop
3161.418189458552,0.0,2698891.0,903563.0,582743.0,120.0,214307.0,2347236.0,"Travel, Tours & Lodging",desktop
3107.054131773546,0.0,2699348.0,903051.0,582727.0,120.0,214242.0,2347837.0,"Travel, Tours & Lodging",desktop
3024.519890818646,50.0,2697273.0,902935.0,582723.0,200.0,214242.0,2347599.0,"Travel, Tours & Lodging",desktop
6270.239036999999,80.0,5500337.0,4938579.0,101469.0,10.0,117095.0,164721.0,"Travel, Tours & Lodging",desktop
8259.650000000001,0.0,15742087.0,15183564.0,101469.0,40.0,121203.0,152282.0,"Travel, Tours & Lodging",desktop
1771.0850525929602,80.0,1092090.0,172704.0,82340.0,10.0,365715.0,646257.0,"Travel, Tours & Lodging",desktop
1145.0,40.0,980742.0,503062.0,82340.0,40.0,114756.0,152439.0,"Travel, Tours & Lodging",desktop
1561.920042349702,40.0,1360631.0,826019.0,101469.0,40.0,141294.0,152436.0,"Travel, Tours & Lodging",desktop
1617.529124364106,0.0,2850304.0,2306751.0,101469.0,0.0,118813.0,164377.0,"Travel, Tours & Lodging",desktop
1135.0,0.0,507672.0,33175.0,82340.0,30.0,114678.0,152212.0,"Travel, Tours & Lodging",desktop
1892.175,280.0,1177740.0,280458.0,101469.0,40.0,428689.0,152476.0,"Travel, Tours & Lodging",desktop
6141.280726344501,120.0,3543525.0,1071431.0,165445.0,0.0,425955.0,1529852.0,"Travel, Tours & Lodging",desktop
5999.785758667994,120.0,3538699.0,459399.0,138264.0,0.0,564140.0,2444253.0,"Travel, Tours & Lodging",desktop
3957.0215717723418,80.0,2464904.0,383230.0,137866.0,40.0,505222.0,1456481.0,"Travel, Tours & Lodging",desktop
18234.601308808105,40.0,4196837.0,1346387.0,137868.0,0.0,470895.0,2215380.0,"Travel, Tours & Lodging",desktop
4689.832254671059,80.0,2849854.0,183422.0,137874.0,0.0,477694.0,1680231.0,"Travel, Tours & Lodging",desktop
6261.81501423702,0.0,2938409.0,782269.0,165465.0,0.0,427452.0,1094644.0,"Travel, Tours & Lodging",desktop
5902.227058789511,120.0,3626620.0,763953.0,165465.0,0.0,482146.0,2206533.0,"Travel, Tours & Lodging",desktop
5167.053554409467,120.0,3368695.0,527589.0,137862.0,40.0,504447.0,2215384.0,"Travel, Tours & Lodging",desktop
5864.252797572923,0.0,3340352.0,443542.0,165437.0,0.0,425801.0,1923038.0,"Travel, Tours & Lodging",desktop
3643.033904745104,290.0,3128774.0,1089376.0,66661.0,0.0,969414.0,1203721.0,"Travel, Tours & Lodging",desktop
2742.027958815207,330.0,2749212.0,916019.0,66662.0,0.0,835094.0,1091886.0,"Travel, Tours & Lodging",desktop
3084.521012415069,290.0,2637474.0,812613.0,66662.0,40.0,890821.0,1001806.0,"Travel, Tours & Lodging",desktop
4826.641948427667,340.0,3491848.0,1121787.0,66661.0,40.0,1012083.0,1803514.0,"Travel, Tours & Lodging",desktop
3702.125666574937,250.0,2859209.0,370338.0,66661.0,0.0,1002703.0,1446262.0,"Travel, Tours & Lodging",desktop
2884.6746947847296,280.0,2841042.0,1009687.0,66661.0,0.0,867830.0,1000994.0,"Travel, Tours & Lodging",desktop
2864.425255867739,120.0,2900493.0,1081715.0,66661.0,0.0,890117.0,997288.0,"Travel, Tours & Lodging",desktop
3178.792635289097,160.0,2839935.0,1009692.0,66662.0,0.0,867838.0,1000981.0,"Travel, Tours & Lodging",desktop
2589.1323353235384,230.0,2101788.0,288416.0,66662.0,40.0,921168.0,1000794.0,"Travel, Tours & Lodging",desktop
3517.3113920112023,380.0,2919918.0,432109.0,66661.0,0.0,999320.0,1508031.0,"Travel, Tours & Lodging",desktop
